Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
48,-0.08831771463155746,1.5057660341262817,77.90287780761719,-0.2648460617778835,-0.5074463575272425,-86.64017008676761,0.04114624,6.1348715,-1.3947635,9.919562,-8.863525,-6.1752443,4.645439,-4.880581,-6.7885065,7.062361,-12.187037,6.909484,-2.568636,1.3594856,5.9608426,-2.9286087,12.016786,-41.915405,66.36001,0.034757815,-0.0951101,4.748838,3.9505231,-9.1192,22.750397,61.333546,-9.618862,-0.052269533,-7.936474
49,-0.09109309315681458,1.5018450021743774,77.90264892578125,-0.2613488391080728,-0.5126881893381011,-86.63153880672215,0.04714553,6.133382,-1.3897629,9.92334,-8.867559,-6.171157,4.6567693,-4.883047,-6.7882786,7.0621057,-12.1906395,6.922246,-2.5651586,1.3566101,5.962025,-2.9312465,12.01679,-41.91185,66.34881,0.021421837,-0.07856079,4.733839,3.9519181,-9.119803,22.755875,61.33295,-9.608976,-0.046766024,-7.9394526
50,-0.09589818120002747,1.4981911182403564,77.90205383300781,-0.25270004600611184,-0.5109295588771483,-86.62509785299055,0.05179811,6.125167,-1.3794574,9.916407,-8.86963,-6.1635294,4.661172,-4.8949957,-6.783845,7.0615797,-12.196555,6.9451375,-2.5606186,1.3502367,5.9534216,-2.9290237,12.016703,-41.89894,66.33096,0.081268586,-0.04969441,4.725514,3.960763,-9.120625,22.757687,61.321426,-9.628989,-0.016335698,-7.9478245
51,-0.10112860798835754,1.4900527000427246,77.90418243408203,-0.24171860425345448,-0.502498950532149,-86.62172121560972,0.04828132,6.115605,-1.3696468,9.912108,-8.872151,-6.1523714,4.6576133,-4.9084525,-6.777088,7.0614376,-12.202732,6.9677486,-2.5616386,1.3436508,5.940368,-2.923244,12.016351,-41.86809,66.31455,0.1707387,-0.025621498,4.71802,3.9653475,-9.123236,22.753904,61.308117,-9.6689825,0.023908814,-7.9561095
52,-0.10236480832099915,1.4808354377746582,77.90985870361328,-0.23327395154240368,-0.4892905586338194,-86.62186962490608,0.0353277,6.110084,-1.3665619,9.916426,-8.87395,-6.137675,4.6468124,-4.916079,-6.7708545,7.0611897,-12.205492,6.9798956,-2.5605288,1.3386334,5.9232154,-2.9225764,12.016027,-41.854847,66.31026,0.21772863,-0.015459481,4.7086115,3.9630258,-9.124981,22.749767,61.300858,-9.699021,0.061439242,-7.9668336
53,-0.09902041405439377,1.47429358959198,77.91368103027344,-0.23010375700761587,-0.466582784249385,-86.62788905002553,0.005452978,6.10938,-1.3744919,9.9356575,-8.874171,-6.1139665,4.6224737,-4.915454,-6.7642756,7.061301,-12.203307,6.976813,-2.561101,1.3341438,5.8969836,-2.9243402,12.015839,-41.85263,66.32389,0.19884112,-0.029986927,4.690642,3.9514742,-9.125727,22.746258,61.299488,-9.709527,0.097882725,-7.9728103
54,-0.10149878263473511,1.4700944423675537,77.91309356689453,-0.22966669636580136,-0.4351092931921021,-86.6386310681134,-0.035205726,6.110962,-1.3891122,9.958601,-8.87015,-6.083065,4.586458,-4.910972,-6.7563796,7.0612593,-12.197843,6.9647694,-2.5634084,1.3301164,5.862876,-2.9271612,12.015707,-41.854366,66.348816,0.15002099,-0.060674742,4.667813,3.9333897,-9.125954,22.74116,61.30033,-9.714277,0.13848056,-7.9757705
55,-0.10488654673099518,1.4665549993515015,77.91378021240234,-0.23013937405345983,-0.40516026516756054,-86.65000380598639,-0.07522663,6.1142273,-1.4035712,9.982539,-8.86784,-6.055869,4.5519447,-4.9042864,-6.7497597,7.061729,-12.192763,6.9495325,-2.5660827,1.3270363,5.8319573,-2.9343054,12.015657,-41.862263,66.37615,0.106165916,-0.089449555,4.6510267,3.9103198,-9.125997,22.737314,61.306694,-9.729138,0.17593908,-7.9912133
56,-0.10591480135917664,1.467914342880249,77.91444396972656,-0.23087800873431527,-0.3873126736675325,-86.65779882452209,-0.096820325,6.117958,-1.4100757,9.9932,-8.867559,-6.0431232,4.532609,-4.8985624,-6.7465696,7.061269,-12.190147,6.9371448,-2.5689273,1.3254671,5.816117,-2.947007,12.01585,-41.873642,66.39511,0.106168486,-0.09810767,4.650394,3.8864832,-9.126165,22.739336,61.31819,-9.7694025,0.20289706,-8.032853
57,-0.10359922796487808,1.4683419466018677,77.91219329833984,-0.233854628816699,-0.38594227412119264,-86.6610868387932,-0.097469725,6.1230106,-1.4056846,9.993268,-8.8748,-6.0505085,4.5338655,-4.893043,-6.7480683,7.061819,-12.192322,6.928973,-2.570919,1.3289089,5.821509,-2.9687607,12.016593,-41.907875,66.40074,0.15817371,-0.0762072,4.6791806,3.8516874,-9.1266365,22.753645,61.34972,-9.832597,0.21238568,-8.119877
58,-0.10134625434875488,1.4681310653686523,77.90856170654297,-0.23677223563251415,-0.3961499686542912,-86.66234007888721,-0.07756824,6.1286473,-1.3933989,9.974584,-8.880939,-6.07123,4.5495057,-4.8879733,-6.752262,7.0617433,-12.1965,6.922135,-2.5740385,1.3333677,5.8396187,-2.9910898,12.018192,-41.951004,66.395836,0.24958973,-0.03299864,4.728978,3.820385,-9.127912,22.778671,61.384396,-9.913221,0.21049204,-8.239291
59,-0.10056373476982117,1.4655308723449707,77.90980529785156,-0.24067163242111592,-0.4094088540909512,-86.66158200629893,-0.054749936,6.135463,-1.3797942,9.955808,-8.888852,-6.097917,4.5687447,-4.8823247,-6.7586565,7.061378,-12.201834,6.9152746,-2.5795076,1.3377606,5.863551,-3.0220578,12.02036,-41.986454,66.39474,0.35497996,0.011283693,4.776449,3.7837772,-9.130126,22.806114,61.420788,-10.01516,0.2092894,-8.361794
60,-0.11139345914125443,1.4546078443527222,77.90673065185547,-0.24416446282959064,-0.4175735373420376,-86.6592993426907,-0.032225918,6.142378,-1.3687803,9.9289665,-8.888435,-6.122871,4.581494,-4.8769207,-6.765783,7.0623107,-12.209239,6.907393,-2.5819092,1.3398875,5.8776975,-3.0642703,12.023425,-42.024246,66.41093,0.42466646,0.038246166,4.8053365,3.7423232,-9.133244,22.841526,61.45741,-10.12018,0.21998924,-8.463469
61,-0.11704529076814651,1.4536184072494507,77.90562438964844,-0.24826882031677427,-0.4227091388475712,-86.65649411435335,-0.015814,6.152578,-1.3594639,9.915236,-8.892204,-6.150759,4.590518,-4.869178,-6.774015,7.0622067,-12.219602,6.8975844,-2.5797884,1.3387253,5.8796163,-3.1146336,12.029646,-42.072987,66.449,0.46163443,0.0424069,4.8233128,3.7001426,-9.13949,22.895683,61.494213,-10.213174,0.24860379,-8.545443
62,-0.12627644836902618,1.4487838745117188,77.8974380493164,-0.2537067523262617,-0.4277952344808673,-86.65298790009412,0.0082436,6.1644473,-1.3488477,9.889932,-8.889497,-6.1831675,4.5991125,-4.860908,-6.783487,7.0631094,-12.233825,6.886696,-2.5772176,1.33597,5.878312,-3.1684704,12.041343,-42.121346,66.49399,0.48997122,0.034019742,4.8340397,3.659497,-9.1509695,22.961622,61.526115,-10.309789,0.2878188,-8.616275
63,-0.13521121442317963,1.4483931064605713,77.8914794921875,-0.25871117712044167,-0.4257524840640826,-86.64604972932685,0.01811057,6.174444,-1.3448681,9.873465,-8.885669,-6.209085,4.599789,-4.853537,-6.7942095,7.0626445,-12.244542,6.8757677,-2.57193,1.3322358,5.8755302,-3.2456017,12.04962,-42.151592,66.55613,0.49536425,0.016834699,4.814798,3.6045046,-9.159349,23.007122,61.560253,-10.443872,0.32993725,-8.665098
64,-0.13299451768398285,1.4512697458267212,77.89619445800781,-0.25838479569879763,-0.4085755687410264,-86.63311825278359,0.0001269487,6.1779785,-1.3541838,9.866773,-8.876021,-6.217088,4.58192,-4.8504505,-6.805861,7.0632505,-12.247252,6.8659863,-2.5858092,1.3307432,5.866259,-3.317296,12.088001,-42.173912,66.58028,0.41466504,-0.002614119,4.7498736,3.5559142,-9.197966,23.088438,61.55156,-10.583853,0.37323734,-8.6888685
65,-0.12913508713245392,1.4559143781661987,77.9032211303711,-0.2559875577734802,-0.3650828974130918,-86.60999713100935,-0.066720776,6.170829,-1.3856034,9.880178,-8.85697,-6.1953697,4.53332,-4.8545556,-6.8188024,7.0632687,-12.235444,6.8565607,-2.5961723,1.3249899,5.8400536,-3.4375446,12.106502,-42.180573,66.65136,0.2526877,-0.035857532,4.6210575,3.4816682,-9.21692,23.119654,61.561523,-10.807148,0.417486,-8.671211
66,-0.13131581246852875,1.4572821855545044,77.91573333740234,-0.24758541594197098,-0.3022648229997336,-86.57915005239143,-0.16297719,6.1558924,-1.4324071,9.895519,-8.82433,-6.1527295,4.4634438,-4.8637533,-6.833158,7.060537,-12.21265,6.8473406,-2.6203434,1.3245046,5.814324,-3.5498433,12.159159,-42.166714,66.672966,0.018575834,-0.076486796,4.43975,3.4180162,-9.271216,23.153305,61.52106,-11.065373,0.467449,-8.613946
67,-0.1345171183347702,1.4559123516082764,77.92284393310547,-0.24133129645751714,-0.24112001053968288,-86.54850647116137,-0.26325676,6.140862,-1.4806515,9.921778,-8.798696,-6.1094933,4.3932104,-4.8725,-6.8478813,7.0616693,-12.191335,6.8398857,-2.640817,1.3221699,5.789131,-3.6910956,12.210883,-42.146164,66.71034,-0.24454977,-0.111103944,4.234358,3.3408377,-9.32489,23.188833,61.47338,-11.333424,0.5084934,-8.550933
68,-0.14003685116767883,1.4744579792022705,77.92829132080078,-0.23772606419089065,-0.20272925098862785,-86.5264420128623,-0.32396847,6.132174,-1.5140519,9.929886,-8.780305,-6.0856514,4.3500414,-4.87651,-6.8621254,7.060863,-12.177677,6.8363585,-2.6596217,1.3215806,5.7842236,-3.8452652,12.280271,-42.107395,66.72639,-0.4892739,-0.120993115,4.027255,3.258165,-9.3987665,23.256447,61.387627,-11.565227,0.5296241,-8.505097
69,-0.14639365673065186,1.479761004447937,77.928466796875,-0.24134297097283594,-0.19722987540889633,-86.51727616415613,-0.33012772,6.1343465,-1.526963,9.917789,-8.7767515,-6.091243,4.3443832,-4.8717937,-6.875696,7.060514,-12.176552,6.8378167,-2.6755254,1.3238589,5.803661,-4.0130296,12.361537,-42.062828,66.72666,-0.6891466,-0.09359182,3.8363113,3.1675844,-9.486343,23.36725,61.28066,-11.683595,0.5080905,-8.477304
70,-0.14527492225170135,1.4716182947158813,77.91621398925781,-0.24974653427946483,-0.21181450087884973,-86.51588055682755,-0.3059648,6.1429367,-1.5285399,9.899227,-8.785897,-6.114002,4.362361,-4.8614674,-6.889209,7.0593233,-12.182489,6.842975,-2.6906896,1.3282557,5.8388157,-4.1957097,12.4534025,-42.0097,66.716225,-0.87257314,-0.040778436,3.6449623,3.0685475,-9.586216,23.508108,61.154404,-11.732425,0.45683083,-8.456095
71,-0.1431759148836136,1.476517915725708,77.91289520263672,-0.25660679885054805,-0.23332614755102793,-86.51611753907957,-0.2711529,6.151896,-1.5253063,9.87665,-8.79605,-6.1405754,4.3874145,-4.8517523,-6.9025908,7.0592403,-12.191275,6.850123,-2.7045867,1.3309389,5.8819637,-4.4028535,12.557076,-41.931377,66.70296,-1.0831903,0.016500797,3.4287434,2.959806,-9.70086,23.662989,60.985657,-11.854045,0.4177366,-8.452131
72,-0.1444244682788849,1.4742854833602905,77.91160583496094,-0.2606313365460788,-0.2484686671754856,-86.51165263509327,-0.24840418,6.155098,-1.5242529,9.8595,-8.799946,-6.1576867,4.4052424,-4.8483644,-6.916177,7.0588818,-12.197791,6.8572516,-2.7164094,1.3283917,5.9256034,-4.641034,12.672314,-41.803223,66.69277,-1.3559089,0.058114402,3.1627333,2.8414001,-9.832021,23.814854,60.74979,-12.1918125,0.43275174,-8.475939
73,-0.1443110555410385,1.4768996238708496,77.91116333007812,-0.2563618805313633,-0.2576387484156813,-86.50203995452684,-0.2376257,6.1507964,-1.5224341,9.848181,-8.79531,-6.163875,4.4157186,-4.8546567,-6.9288263,7.058255,-12.2017,6.8663855,-2.7237692,1.3190409,5.9700923,-4.9101133,12.798513,-41.629917,66.691055,-1.6838636,0.07758936,2.832793,2.71424,-9.981023,23.970394,60.44932,-12.869423,0.5444113,-8.539729
74,-0.1469235122203827,1.4827157258987427,77.9107894897461,-0.2501336583746297,-0.2663373488549195,-86.49016726098972,-0.23241279,6.142594,-1.5182734,9.846454,-8.790881,-6.1656394,4.4253445,-4.866146,-6.9408083,7.057977,-12.205587,6.877576,-2.727885,1.3063552,6.018719,-5.2067866,12.935642,-41.420025,66.692604,-2.0531013,0.08733822,2.4543695,2.5802374,-10.147542,24.135544,60.090862,-13.781193,0.72120744,-8.631954
75,-0.15052485466003418,1.4879956245422363,77.90857696533203,-0.2414605500200586,-0.27003441267197326,-86.47501724469562,-0.23303838,6.1316686,-1.5190092,9.839859,-8.778612,-6.161223,4.428881,-4.8796654,-6.95453,7.057741,-12.207612,6.886534,-2.7337446,1.2916257,6.068,-5.537425,13.084924,-41.16386,66.692955,-2.4971087,0.09577859,2.0475917,2.43576,-10.332907,24.29247,59.663708,-14.726956,0.89355016,-8.730385
76,-0.15414533019065857,1.4943734407424927,77.91102600097656,-0.23479839790106158,-0.26359311549013137,-86.45538573033389,-0.25080913,6.120082,-1.5334512,9.837403,-8.763421,-6.14908,4.4208264,-4.890144,-6.9723773,7.057054,-12.205682,6.8887415,-2.7463737,1.2780286,6.114671,-5.9080563,13.248479,-40.85246,66.68623,-3.050678,0.11169244,1.6325446,2.2799342,-10.538308,24.42271,59.153526,-15.507353,0.9904522,-8.815114
77,-0.15641236305236816,1.504297137260437,77.91399383544922,-0.23048338469048674,-0.23813128296693944,-86.42892093588557,-0.29868612,6.1077623,-1.5709527,9.840644,-8.742383,-6.122287,4.390454,-4.8954015,-6.9971967,7.056914,-12.198223,6.877698,-2.7673156,1.2665629,6.152037,-6.323837,13.429189,-40.485836,66.677505,-3.767162,0.13680723,1.1980578,2.1155937,-10.765224,24.519648,58.55719,-16.033443,0.9739477,-8.864315
78,-0.1496998518705368,1.520107626914978,77.92235565185547,-0.22726847221614294,-0.19863724098517557,-86.39701067550997,-0.3730285,6.093708,-1.6251423,9.856451,-8.720153,-6.083847,4.343506,-4.8979278,-7.0270295,7.0569115,-12.186385,6.857536,-2.7935255,1.2558448,6.183944,-6.778597,13.628249,-40.068283,66.66476,-4.613058,0.17001039,0.7386148,1.9439036,-11.01453,24.593344,57.879257,-16.424017,0.8875167,-8.895345
79,-0.1483035534620285,1.529046893119812,77.92449951171875,-0.22346218870102935,-0.1617257370950148,-86.363435986574,-0.44623128,6.079564,-1.6797571,9.874497,-8.698968,-6.047219,4.2995195,-4.9007516,-7.0573354,7.0563636,-12.17368,6.8397384,-2.8235161,1.2451649,6.223442,-7.2629366,13.844767,-39.600063,66.633,-5.496119,0.21393417,0.2828337,1.7610567,-11.285442,24.651728,57.116932,-16.789766,0.7819998,-8.948266
80,-0.15585893392562866,1.5443153381347656,77.92350769042969,-0.21880432097705843,-0.14403697523581951,-86.33262880504239,-0.48762143,6.0658417,-1.7180043,9.877638,-8.677342,-6.025629,4.277432,-4.9078803,-7.083483,7.0560145,-12.164637,6.835776,-2.8559456,1.2332855,6.2829576,-7.7711377,14.076974,-39.087193,66.57158,-6.330597,0.2687668,-0.1404102,1.5630722,-11.575841,24.702744,56.268154,-17.24162,0.7089372,-9.062896
81,-0.1552283763885498,1.5510716438293457,77.9224853515625,-0.21215223862091528,-0.1560879098307708,-86.30369914464399,-0.4824203,6.052498,-1.7325118,9.863938,-8.657793,-6.02262,4.2900066,-4.9216537,-7.1055303,7.055369,-12.161033,6.8534827,-2.8920834,1.2181714,6.369718,-8.301025,14.323685,-38.52341,66.48906,-7.100093,0.33182952,-0.53157794,1.3516744,-11.884911,24.739683,55.332047,-17.789276,0.67484045,-9.255025
82,-0.15252509713172913,1.5614187717437744,77.92112731933594,-0.20551983067552054,-0.18684647518467598,-86.27512720410604,-0.45366913,6.0396323,-1.7338264,9.850144,-8.644313,-6.031268,4.324564,-4.939346,-7.1257668,7.054207,-12.160359,6.885026,-2.9320617,1.201007,6.4742203,-8.857931,14.584889,-37.910954,66.39166,-7.8500776,0.40296662,-0.9032244,1.129162,-12.212403,24.761583,54.309956,-18.380589,0.65629894,-9.501319
83,-0.155852809548378,1.5691546201705933,77.92291259765625,-0.1969464591742921,-0.22110568829282568,-86.24951319146788,-0.41452068,6.026917,-1.7302159,9.823884,-8.626629,-6.048502,4.361827,-4.9578457,-7.1421914,7.0528626,-12.159108,6.91886,-2.971972,1.1828,6.583795,-9.445229,14.860214,-37.262146,66.26505,-8.580173,0.4838513,-1.2444406,0.88848686,-12.5582,24.78557,53.20838,-19.032322,0.66073847,-9.783246
84,-0.15869802236557007,1.5814300775527954,77.92591857910156,-0.1896884487385964,-0.24331258610434955,-86.22957565669934,-0.38672903,6.0144835,-1.7310598,9.788405,-8.601793,-6.071461,4.383443,-4.9739003,-7.1530247,7.0512085,-12.154623,6.943367,-3.0081778,1.165141,6.6856027,-10.063785,15.148628,-36.5841,66.09252,-9.284537,0.57641506,-1.544512,0.62318355,-12.92147,24.829193,52.032085,-19.760992,0.6955673,-10.082175
85,-0.15145696699619293,1.5973676443099976,77.92866516113281,-0.18088346072948408,-0.24679926235913296,-86.21796717859947,-0.3724682,6.0012035,-1.7378135,9.731264,-8.563767,-6.107957,4.379683,-4.987982,-7.1536813,7.050055,-12.144484,6.957938,-3.0373402,1.1479976,6.772416,-10.719599,15.449269,-35.870888,65.88994,-9.960327,0.68431395,-1.7944816,0.33223376,-13.302801,24.902658,50.779556,-20.58552,0.7787255,-10.41529
86,-0.14901413023471832,1.605343222618103,77.93091583251953,-0.1725491373397656,-0.24045679440909629,-86.21243846123079,-0.3683931,5.9876337,-1.7467365,9.668739,-8.522523,-6.1567736,4.363538,-5.0006857,-7.146771,7.047723,-12.130989,6.967801,-3.0625646,1.1310658,6.8510613,-11.40769,15.76166,-35.1155,65.65988,-10.60403,0.8042053,-2.0021033,0.020208912,-13.702014,24.996456,49.447693,-21.491045,0.90355724,-10.783216
87,-0.14889700710773468,1.616115689277649,77.93204498291016,-0.16558225226649703,-0.23298423571396443,-86.20881642289902,-0.3637417,5.9758925,-1.7563127,9.602023,-8.477443,-6.2010617,4.3435273,-5.0112634,-7.140019,7.0471206,-12.117384,6.9705243,-3.0895913,1.1132699,6.9279532,-12.126952,16.088566,-34.35293,65.37965,-11.240238,0.9261419,-2.1813233,-0.31345007,-14.1180725,25.09769,48.044666,-22.445522,1.0391766,-11.1438
88,-0.14518778026103973,1.633929967880249,77.93839263916016,-0.16116904714584596,-0.23282956928906146,-86.202500141991,-0.3628196,5.9688807,-1.7669824,9.562635,-8.443743,-6.2242603,4.3332677,-5.016482,-7.1418715,7.0455165,-12.106492,6.963168,-3.1228175,1.0948497,7.0104313,-12.869786,16.432884,-33.607376,65.018456,-11.880848,1.0413789,-2.3467014,-0.6669333,-14.547968,25.190699,46.575455,-23.418617,1.1526611,-11.455539
89,-0.15054355561733246,1.649958848953247,77.93859100341797,-0.16325429776498654,-0.24184233843161934,-86.19044499397285,-0.3694377,5.968713,-1.7812798,9.562955,-8.425932,-6.2170105,4.3338933,-5.0141706,-7.158425,7.04526,-12.100588,6.9385214,-3.1635425,1.074099,7.099482,-13.639461,16.798874,-32.88285,64.571075,-12.526312,1.1477692,-2.4911005,-1.0414313,-14.991694,25.272854,45.045815,-24.419903,1.2239747,-11.721
90,-0.15765947103500366,1.6678982973098755,77.93840789794922,-0.16807802394870935,-0.25572974697338485,-86.17566970347204,-0.3793432,5.97361,-1.798012,9.583026,-8.41473,-6.1898136,4.340085,-5.006248,-7.1839466,7.0459294,-12.097759,6.900241,-3.2083933,1.0508881,7.191356,-14.435449,17.18775,-32.168503,64.04827,-13.170787,1.2500653,-2.611211,-1.4348257,-15.448659,25.351173,43.448727,-25.459976,1.2735002,-11.95775
91,-0.1608775407075882,1.6884019374847412,77.93563842773438,-0.1742941547349486,-0.27343233508306797,-86.162845528378,-0.3840912,5.979236,-1.8118677,9.603503,-8.403595,-6.1558104,4.3499885,-4.9976726,-7.2086625,7.0461636,-12.094757,6.8620667,-3.2554572,1.024032,7.282695,-15.25097,17.597134,-31.477123,63.45247,-13.827918,1.3499484,-2.7265186,-1.8477536,-15.917244,25.426878,41.780468,-26.512693,1.3272337,-12.147931
92,-0.16148799657821655,1.6983243227005005,77.93659210205078,-0.1767652992896637,-0.2938837050894755,-86.15646634584446,-0.38256684,5.982457,-1.8186567,9.619921,-8.393357,-6.1282487,4.3614864,-4.992489,-7.223171,7.046083,-12.089335,6.837415,-3.3014414,0.9940235,7.3698883,-16.083475,18.022118,-30.826548,62.79091,-14.514631,1.449915,-2.8557744,-2.2809334,-16.39497,25.500105,40.037704,-27.550652,1.4103911,-12.273363
93,-0.156956285238266,1.7110711336135864,77.94087982177734,-0.17601153054053226,-0.316715210066012,-86.15803544360602,-0.37018824,5.9809155,-1.8156463,9.621621,-8.377884,-6.1084824,4.373841,-4.9933214,-7.2237372,7.0448737,-12.079328,6.832351,-3.3450477,0.95951027,7.4496384,-16.93464,18.458069,-30.216219,62.064724,-15.244285,1.5450165,-3.0092158,-2.733162,-16.880133,25.566113,38.215508,-28.565237,1.5232217,-12.340416
94,-0.15892769396305084,1.723610758781433,77.94215393066406,-0.17170610280216683,-0.3425028321711019,-86.16500867100052,-0.35342973,5.9771757,-1.8062319,9.623458,-8.363911,-6.0902,4.388058,-4.997065,-7.215893,7.043225,-12.066573,6.838805,-3.386542,0.9217912,7.5210276,-17.81351,18.904657,-29.650488,61.279335,-16.013592,1.6379495,-3.1736276,-3.203519,-17.37285,25.626106,36.31937,-29.5716,1.6522188,-12.354058
95,-0.16681891679763794,1.7422579526901245,77.9441909790039,-0.16613853439883158,-0.371898060952329,-86.17609448726971,-0.3256932,5.973555,-1.7923771,9.614282,-8.34784,-6.0749407,4.4053326,-5.001377,-7.203644,7.042215,-12.054593,6.849487,-3.4260743,0.8811649,7.58741,-18.714468,19.35839,-29.119478,60.44622,-16.779436,1.734757,-3.3359518,-3.6905606,-17.8731,25.687773,34.355347,-30.581553,1.8006215,-12.292927
96,-0.1711963266134262,1.7565226554870605,77.94866943359375,-0.1640693826203,-0.40503211846265935,-86.1896432862187,-0.291855,5.973002,-1.7774216,9.6062355,-8.3380575,-6.0643477,4.4287834,-5.002631,-7.191219,7.0405693,-12.0465975,6.857033,-3.4638293,0.8399433,7.650596,-19.641975,19.81664,-28.62999,59.584927,-17.516966,1.8407066,-3.4822466,-4.196116,-18.38095,25.760654,32.333267,-31.604141,1.9710493,-12.135785
97,-0.17861385643482208,1.7606418132781982,77.94654083251953,-0.1636089084640291,-0.446389166857363,-86.2034883773548,-0.24449898,5.9746685,-1.7638112,9.59447,-8.336569,-6.059296,4.4640007,-5.001388,-7.1823053,7.0388927,-12.046466,6.861715,-3.5011442,0.79764336,7.7135425,-20.594688,20.275532,-28.176626,58.691853,-18.177237,1.9620765,-3.6036985,-4.719905,-18.899025,25.852825,30.246124,-32.686867,2.1699378,-11.86861
98,-0.17927414178848267,1.7841368913650513,77.95101165771484,-0.16359060525109526,-0.49435829255385766,-86.2189254293285,-0.1856059,5.9779296,-1.7494425,9.57857,-8.340564,-6.058799,4.5079846,-4.998776,-7.1737447,7.03807,-12.052277,6.8667564,-3.53791,0.7549086,7.7733536,-21.572554,20.7325,-27.757582,57.762257,-18.78555,2.093589,-3.7090375,-5.259893,-19.428179,25.958883,28.08904,-33.810127,2.389073,-11.503408
99,-0.17582924664020538,1.7931677103042603,77.94732666015625,-0.1657106867242525,-0.5404611708156412,-86.24019200566266,-0.12573008,5.984649,-1.7299186,9.561089,-8.343965,-6.061595,4.5486803,-4.9933066,-7.1596885,7.0372434,-12.05605,6.869109,-3.571009,0.7135644,7.8233595,-22.576822,21.186596,-27.374369,56.80858,-19.415916,2.2241757,-3.8106315,-5.813512,-19.963854,26.065557,25.872551,-34.885826,2.6100454,-11.058853
100,-0.17808564007282257,1.800855040550232,77.94403839111328,-0.16854314549124044,-0.576538998941416,-86.2711430725416,-0.07324052,5.99702,-1.7005318,9.53842,-8.336357,-6.066462,4.5783267,-4.9829,-7.1345615,7.0282636,-12.046711,6.865776,-3.5975087,0.67340124,7.857259,-23.60265,21.636675,-27.018623,55.83914,-20.131708,2.343811,-3.9207947,-6.379913,-20.49807,26.15852,23.610008,-35.827045,2.8166847,-10.555709
101,-0.17781363427639008,1.8109689950942993,77.94852447509766,-0.1761241965629481,-0.5975877007368064,-86.316888284174,-0.042332176,6.0193005,-1.6570659,9.529425,-8.323423,-6.0768147,4.576966,-4.965689,-7.092599,7.0344033,-12.031029,6.8536253,-3.6167963,0.6315494,7.869746,-24.637987,22.078175,-26.66038,54.843132,-20.919548,2.4545178,-4.0531397,-6.9671736,-21.0247,26.238428,21.293978,-36.56996,3.0132399,-10.002834
102,-0.17807622253894806,1.8232650756835938,77.95344543457031,-0.18737605320272901,-0.6091038363078749,-86.3741957284266,-0.015103792,6.0489545,-1.6019042,9.511031,-8.298185,-6.0920124,4.564386,-4.9422774,-7.0390654,7.0323067,-12.001586,6.835131,-3.630244,0.5888372,7.861835,-25.69957,22.513186,-26.327915,53.833107,-21.768805,2.559493,-4.1965775,-7.57586,-21.542488,26.31288,18.927229,-37.176064,3.208002,-9.390144
103,-0.17153942584991455,1.8166415691375732,77.95354461669922,-0.19649289771111042,-0.6179883513382891,-86.43378245221083,0.010257762,6.0783443,-1.5446768,9.492248,-8.271919,-6.1049504,4.5492744,-4.918797,-6.9810114,7.029719,-11.970845,6.8155046,-3.641665,0.54441315,7.842631,-26.779266,22.940392,-26.028511,52.81065,-22.674427,2.6559455,-4.327578,-8.200252,-22.051064,26.377096,16.544294,-37.74791,3.3852544,-8.712516
104,-0.18712565302848816,1.8326563835144043,77.95428466796875,-0.20268722938219685,-0.6311292961506421,-86.48666832982354,0.04065409,6.099903,-1.4944888,9.472783,-8.251473,-6.10861,4.542191,-4.9013386,-6.9256597,7.0288014,-11.947431,6.799985,-3.6539593,0.49907005,7.821427,-27.872883,23.35758,-25.774136,51.78041,-23.63667,2.739772,-4.4223323,-8.835519,-22.550388,26.426306,14.178867,-38.3858,3.5275586,-7.9641967
105,-0.19445709884166718,1.8400824069976807,77.95651245117188,-0.20545763786632298,-0.6528072192010326,-86.53064427444487,0.075156294,6.1104164,-1.4561961,9.464286,-8.2456665,-6.0987864,4.5505295,-4.8910913,-6.8708243,7.027376,-11.931627,6.789702,-3.6736102,0.45225763,7.8071365,-28.953669,23.752401,-25.523338,50.71831,-24.644564,2.8024538,-4.456963,-9.480978,-23.03943,26.449757,11.816206,-39.13417,3.6208825,-7.116842
